group,iso,pct_cat,tool,disp,exp,n
Lab1 NEBNext,shift5p shift3p,0.1-1,isomirsea,0.9537063835366114,1.4978179593413308,222
Lab1 NEBNext,shift5p shift3p,1-5,isomirsea,1.2292776140169257,1.830781805394869,191
Lab1 NEBNext,shift5p shift3p,5-10,isomirsea,1.7417177014098852,1.5374451276236138,72
Lab1 NEBNext,shift5p shift3p,10-20,isomirsea,1.7159799861143936,1.643531490320408,52
Lab1 NEBNext,shift5p shift3p,20-50,isomirsea,2.024124892233784,1.3571283463704886,31
Lab1 NEBNext,shift5p shift3p,>50,isomirsea,1.954508950591565,1.195536094216221,11
Lab1 NEBNext,snp,<0.1,isomirsea,0.9537063835366114,0.36517604650235613,12411
Lab1 NEBNext,snp,0.1-1,isomirsea,0.9537063835366114,0.4775802328221481,9536
Lab1 NEBNext,snp,1-5,isomirsea,0.9537063835366114,0.36950375845373606,2776
Lab1 NEBNext,snp,5-10,isomirsea,0.9537063835366114,0.36950375845373606,629
Lab1 NEBNext,snp,10-20,isomirsea,0.9537063835366114,0.36950375845373606,408
Lab1 NEBNext,snp,20-50,isomirsea,0.9537063835366114,0.6256635603821789,227
Lab1 NEBNext,snp,>50,isomirsea,0.9537063835366114,0.36950375845373606,95
Lab1 NEBNext,snv + other,<0.1,isomirsea,0.9537063835366114,0.36517604650235613,32655
Lab1 NEBNext,snv + other,0.1-1,isomirsea,0.9537063835366114,0.47177346307355617,21650
Lab1 NEBNext,snv + other,1-5,isomirsea,0.9537063835366114,0.36950375845373606,6245
Lab1 NEBNext,snv + other,5-10,isomirsea,0.9537063835366114,0.47177346307355617,1823
Lab1 NEBNext,snv + other,10-20,isomirsea,0.9537063835366114,0.681026116292728,1221
Lab1 NEBNext,snv + other,20-50,isomirsea,0.9537063835366114,0.723040965806296,869
Lab1 NEBNext,snv + other,>50,isomirsea,0.9537063835366114,0.7026125995392953,470
Lab1 TrueSeq,add3p,<0.1,isomirsea,0.5552188071279103,4.616482860013171,2
Lab1 TrueSeq,add3p,0.1-1,isomirsea,0.529493672935667,4.425117052416673,33
Lab1 TrueSeq,add3p,1-5,isomirsea,0.529493672935667,4.440281580702575,359
Lab1 TrueSeq,add3p,5-10,isomirsea,0.529493672935667,4.35762885569304,48
Lab1 TrueSeq,add3p,10-20,isomirsea,0.529493672935667,4.478347659254261,7
Lab1 TrueSeq,add3p,20-50,isomirsea,0.529493672935667,4.451732355835468,14
Lab1 TrueSeq,add3p,>50,isomirsea,0.529493672935667,4.35762885569304,7
Lab1 TrueSeq,add3p shift5p,<0.1,isomirsea,0.529493672935667,4.455373862757277,9
Lab1 TrueSeq,add3p shift5p,0.1-1,isomirsea,0.529493672935667,4.478347659254261,31
Lab1 TrueSeq,add3p shift5p,1-5,isomirsea,0.529493672935667,4.425117052416673,153
Lab1 TrueSeq,add3p shift5p,5-10,isomirsea,0.529493672935667,4.35762885569304,38
Lab1 TrueSeq,add3p shift5p,10-20,isomirsea,0.529493672935667,4.35762885569304,7
Lab1 TrueSeq,add3p shift5p,20-50,isomirsea,0.529493672935667,4.31387982900552,11
Lab1 TrueSeq,add3p shift5p,>50,isomirsea,0.529493672935667,4.384626845881399,2
Lab1 TrueSeq,reference,<0.1,isomirsea,0.40901429675348633,5.835936455784699,1
Lab1 TrueSeq,reference,1-5,isomirsea,0.5553834113136831,10.42707397328835,95
Lab1 TrueSeq,reference,5-10,isomirsea,0.46951624290446303,8.103549906878893,157
Lab1 TrueSeq,reference,10-20,isomirsea,0.43485425108312536,6.341756461076956,172
Lab1 TrueSeq,reference,20-50,isomirsea,0.529493672935667,5.038903236012223,105
Lab1 TrueSeq,reference,>50,isomirsea,0.529493672935667,4.646890264878175,42
Lab1 TrueSeq,shift3p,0.1-1,isomirsea,0.529493672935667,4.459314619978418,30
Lab1 TrueSeq,shift3p,1-5,isomirsea,0.529493672935667,4.593855115451803,550
Lab1 TrueSeq,shift3p,5-10,isomirsea,0.529493672935667,4.391372954054857,156
Lab1 TrueSeq,shift3p,10-20,isomirsea,0.529493672935667,4.35762885569304,45
Lab1 TrueSeq,shift3p,20-50,isomirsea,0.529493672935667,4.35762885569304,28
Lab1 TrueSeq,shift3p,>50,isomirsea,0.529493672935667,4.478347659254261,6
Lab1 TrueSeq,shift5p,<0.1,isomirsea,0.529493672935667,4.496507243039407,7
Lab1 TrueSeq,shift5p,0.1-1,isomirsea,0.529493672935667,4.391372954054857,24
Lab1 TrueSeq,shift5p,1-5,isomirsea,0.529493672935667,4.496507243039407,403
Lab1 TrueSeq,shift5p,5-10,isomirsea,0.529493672935667,5.295956512178841,203
Lab1 TrueSeq,shift5p,10-20,isomirsea,0.529493672935667,5.053403717083651,134
Lab1 TrueSeq,shift5p,20-50,isomirsea,0.529493672935667,4.633908798787558,76
Lab1 TrueSeq,shift5p,>50,isomirsea,0.529493672935667,4.744930461347043,16
Lab1 TrueSeq,shift5p shift3p,<0.1,isomirsea,0.529493672935667,4.327611453293002,2
Lab1 TrueSeq,shift5p shift3p,0.1-1,isomirsea,0.529493672935667,4.481553126426439,31
Lab1 TrueSeq,shift5p shift3p,1-5,isomirsea,0.529493672935667,4.447827721729926,362
Lab1 TrueSeq,shift5p shift3p,5-10,isomirsea,0.529493672935667,4.35762885569304,94
Lab1 TrueSeq,shift5p shift3p,10-20,isomirsea,0.529493672935667,4.35762885569304,34
Lab1 TrueSeq,shift5p shift3p,20-50,isomirsea,0.529493672935667,4.31387982900552,25
Lab1 TrueSeq,shift5p shift3p,>50,isomirsea,0.529493672935667,4.31387982900552,7
Lab1 TrueSeq,snp,<0.1,isomirsea,0.529493672935667,4.496507243039407,218
Lab1 TrueSeq,snp,0.1-1,isomirsea,0.529493672935667,4.35762885569304,370
Lab1 TrueSeq,snp,1-5,isomirsea,0.529493672935667,4.31387982900552,2987
Lab1 TrueSeq,snp,5-10,isomirsea,0.529493672935667,4.31387982900552,666
Lab1 TrueSeq,snp,10-20,isomirsea,0.529493672935667,4.31387982900552,254
Lab1 TrueSeq,snp,20-50,isomirsea,0.529493672935667,4.31387982900552,129
Lab1 TrueSeq,snp,>50,isomirsea,0.529493672935667,4.35762885569304,74
Lab1 TrueSeq,snv + other,<0.1,isomirsea,0.529493672935667,4.440281580702575,5888
Lab1 TrueSeq,snv + other,0.1-1,isomirsea,0.529493672935667,4.31387982900552,717
Lab1 TrueSeq,snv + other,1-5,isomirsea,0.529493672935667,4.31387982900552,3548
Lab1 TrueSeq,snv + other,5-10,isomirsea,0.529493672935667,4.31387982900552,988
Lab1 TrueSeq,snv + other,10-20,isomirsea,0.529493672935667,4.31387982900552,521
Lab1 TrueSeq,snv + other,20-50,isomirsea,0.529493672935667,4.31387982900552,431
Lab1 TrueSeq,snv + other,>50,isomirsea,0.529493672935667,4.35762885569304,382
Lab2 NEBNext,add3p,<0.1,isomirsea,1.6237622948421904,0.02341962160672008,801
Lab2 NEBNext,add3p,0.1-1,isomirsea,1.6237622948421904,1.5090090394640272,793
Lab2 NEBNext,add3p,1-5,isomirsea,1.631829965348067,2.6749186053377274,486
Lab2 NEBNext,add3p,5-10,isomirsea,2.038309762971079,2.5856095454466157,79
Lab2 NEBNext,add3p,10-20,isomirsea,2.6103492394321988,2.0929881167143654,48
Lab2 NEBNext,add3p,20-50,isomirsea,3.1430245997156074,2.0301923587323496,26
Lab2 NEBNext,add3p,>50,isomirsea,3.259635312903442,2.30093528484166,11
Lab2 NEBNext,add3p shift5p,<0.1,isomirsea,1.6237622948421904,0.02341962160672008,299
Lab2 NEBNext,add3p shift5p,0.1-1,isomirsea,1.6237622948421904,1.1122200885641451,262
Lab2 NEBNext,add3p shift5p,1-5,isomirsea,1.6237622948421904,2.4531680377211353,122
Lab2 NEBNext,add3p shift5p,5-10,isomirsea,2.462924143515786,2.063200778239443,18
Lab2 NEBNext,add3p shift5p,10-20,isomirsea,3.1658905403366555,2.159477152827252,11
Lab2 NEBNext,add3p shift5p,20-50,isomirsea,3.1028318408125983,1.6430870623284386,7
Lab2 NEBNext,add3p shift5p,>50,isomirsea,3.0322070332729014,2.460567807656435,7
Lab2 NEBNext,reference,0.1-1,isomirsea,1.6237622948421904,0.022217296375038408,18
Lab2 NEBNext,reference,1-5,isomirsea,1.035816268027528,6.7872347321334,55
Lab2 NEBNext,reference,5-10,isomirsea,1.0204776771486581,6.28311866815983,60
Lab2 NEBNext,reference,10-20,isomirsea,1.9162132727900265,3.0575566377530885,64
Lab2 NEBNext,reference,20-50,isomirsea,1.9939389085388348,3.250255082386682,84
Lab2 NEBNext,reference,>50,isomirsea,2.4572415972172315,1.9971839392252566,67
Lab2 NEBNext,shift3p,<0.1,isomirsea,1.6237622948421904,0.02101497114335674,61
Lab2 NEBNext,shift3p,0.1-1,isomirsea,1.6237622948421904,2.3612844267006228,140
Lab2 NEBNext,shift3p,1-5,isomirsea,1.6237622948421904,3.5530679629669524,317
Lab2 NEBNext,shift3p,5-10,isomirsea,1.6626082536814502,3.6708834425010575,147
Lab2 NEBNext,shift3p,10-20,isomirsea,2.607387947003442,2.6800963585208217,143
Lab2 NEBNext,shift3p,20-50,isomirsea,2.972945370668765,2.5039122313608937,124
Lab2 NEBNext,shift3p,>50,isomirsea,3.194341633939315,2.3034103419108596,68
Lab2 NEBNext,shift5p,<0.1,isomirsea,1.6237622948421904,0.02341962160672008,47
Lab2 NEBNext,shift5p,0.1-1,isomirsea,1.6237622948421904,2.2901538234398227,57
Lab2 NEBNext,shift5p,1-5,isomirsea,2.2230267895500004,3.7864937766858446,44
Lab2 NEBNext,shift5p,5-10,isomirsea,3.0322070332729014,2.3988766862068647,13
Lab2 NEBNext,shift5p,10-20,isomirsea,3.230279448982227,2.226489132839817,9
Lab2 NEBNext,shift5p,20-50,isomirsea,3.3541375681879337,2.367013281085179,20
Lab2 NEBNext,shift5p,>50,isomirsea,3.520753708685987,2.4548656723808486,7
Lab2 NEBNext,shift5p shift3p,<0.1,isomirsea,1.6237622948421904,0.02341962160672008,104
Lab2 NEBNext,shift5p shift3p,0.1-1,isomirsea,1.6237622948421904,2.192754767352665,114
Lab2 NEBNext,shift5p shift3p,1-5,isomirsea,2.6044617480066266,2.637908978918629,118
Lab2 NEBNext,shift5p shift3p,5-10,isomirsea,2.817718098473369,2.4819320859792224,41
Lab2 NEBNext,shift5p shift3p,10-20,isomirsea,3.2524507547645163,2.2009963065391327,34
Lab2 NEBNext,shift5p shift3p,20-50,isomirsea,3.1361286557614,2.063200778239443,28
Lab2 NEBNext,shift5p shift3p,>50,isomirsea,3.3071949918209516,2.3113347280352983,11
Lab2 NEBNext,snp,<0.1,isomirsea,1.6237622948421904,0.02101497114335674,13924
Lab2 NEBNext,snp,0.1-1,isomirsea,1.6237622948421904,0.43388754794287904,4769
Lab2 NEBNext,snp,1-5,isomirsea,1.6237622948421904,1.107511902499688,1100
Lab2 NEBNext,snp,5-10,isomirsea,1.6237622948421904,0.6698798087151817,217
Lab2 NEBNext,snp,10-20,isomirsea,1.9267325447089556,1.47069243523066,145
Lab2 NEBNext,snp,20-50,isomirsea,2.9076570140013214,1.8211974686792958,145
Lab2 NEBNext,snp,>50,isomirsea,1.6237622948421904,0.3142260370527466,139
Lab2 NEBNext,snv + other,<0.1,isomirsea,1.6237622948421904,0.02101497114335674,39327
Lab2 NEBNext,snv + other,0.1-1,isomirsea,1.6237622948421904,0.3214514148529013,11950
Lab2 NEBNext,snv + other,1-5,isomirsea,1.6237622948421904,0.7568344708579874,2507
Lab2 NEBNext,snv + other,5-10,isomirsea,1.9178129145954648,1.1886789272746687,708
Lab2 NEBNext,snv + other,10-20,isomirsea,2.6107022039262597,1.7261318127943295,560
Lab2 NEBNext,snv + other,20-50,isomirsea,3.0675714160394287,1.8672459109558581,596
Lab2 NEBNext,snv + other,>50,isomirsea,1.6237622948421904,0.315315266859139,573
Lab2 TrueSeq,add3p,<0.1,isomirsea,0.40155211697682475,0.9362132116779265,541
Lab2 TrueSeq,add3p,0.1-1,isomirsea,0.40155211697682475,1.1798879193154566,1720
Lab2 TrueSeq,add3p,1-5,isomirsea,0.40155211697682475,1.5803582346307434,707
Lab2 TrueSeq,add3p,5-10,isomirsea,0.40155211697682475,1.1600217732882045,147
Lab2 TrueSeq,add3p,10-20,isomirsea,0.40155211697682475,1.082540823744068,81
Lab2 TrueSeq,add3p,20-50,isomirsea,0.40155211697682475,1.0468444970028266,69
Lab2 TrueSeq,add3p,>50,isomirsea,0.40155211697682475,1.082540823744068,15
Lab2 TrueSeq,add3p shift5p,<0.1,isomirsea,0.40155211697682475,0.7626657473373507,2194
Lab2 TrueSeq,add3p shift5p,0.1-1,isomirsea,0.40155211697682475,0.7626657473373507,6401
Lab2 TrueSeq,add3p shift5p,1-5,isomirsea,0.40155211697682475,0.7626657473373507,835
Lab2 TrueSeq,add3p shift5p,5-10,isomirsea,0.40155211697682475,0.7626657473373507,114
Lab2 TrueSeq,add3p shift5p,10-20,isomirsea,0.40155211697682475,0.7626657473373507,59
Lab2 TrueSeq,add3p shift5p,20-50,isomirsea,0.40155211697682475,0.7744889180464981,39
Lab2 TrueSeq,add3p shift5p,>50,isomirsea,0.40155211697682475,0.7626657473373507,9
Lab2 TrueSeq,reference,0.1-1,isomirsea,0.33130523060020467,2.8159122212425776,39
Lab2 TrueSeq,reference,1-5,isomirsea,0.17070127704859078,4.457347285980772,160
Lab2 TrueSeq,reference,5-10,isomirsea,0.23722056607757666,3.0562161951229077,99
Lab2 TrueSeq,reference,10-20,isomirsea,0.40155211697682475,1.6453237176015167,188
Lab2 TrueSeq,reference,20-50,isomirsea,0.40155211697682475,1.491143384982995,183
Lab2 TrueSeq,reference,>50,isomirsea,0.40155211697682475,1.0468444970028266,75
Lab2 TrueSeq,shift3p,<0.1,isomirsea,0.40155211697682475,1.0468444970028266,15
Lab2 TrueSeq,shift3p,0.1-1,isomirsea,0.40155211697682475,1.5145530159379545,379
Lab2 TrueSeq,shift3p,1-5,isomirsea,0.38827880092079703,2.200722151715473,608
Lab2 TrueSeq,shift3p,5-10,isomirsea,0.40155211697682475,1.6596610816040112,269
Lab2 TrueSeq,shift3p,10-20,isomirsea,0.40155211697682475,1.216110371353198,225
Lab2 TrueSeq,shift3p,20-50,isomirsea,0.40155211697682475,1.1212812985161362,176
Lab2 TrueSeq,shift3p,>50,isomirsea,0.40155211697682475,0.9249473247516025,44
Lab2 TrueSeq,shift5p,<0.1,isomirsea,0.40155211697682475,1.1600217732882045,19
Lab2 TrueSeq,shift5p,0.1-1,isomirsea,0.40155211697682475,1.1727819024430577,187
Lab2 TrueSeq,shift5p,1-5,isomirsea,0.40155211697682475,1.3826108343219354,115
Lab2 TrueSeq,shift5p,5-10,isomirsea,0.40155211697682475,1.1749618459051234,43
Lab2 TrueSeq,shift5p,10-20,isomirsea,0.40155211697682475,1.18307482400966,33
Lab2 TrueSeq,shift5p,20-50,isomirsea,0.40155211697682475,0.9873645281106381,26
Lab2 TrueSeq,shift5p,>50,isomirsea,0.40155211697682475,0.9807759317250921,4
Lab2 TrueSeq,shift5p shift3p,<0.1,isomirsea,0.40155211697682475,1.0412925747373365,43
Lab2 TrueSeq,shift5p shift3p,0.1-1,isomirsea,0.40155211697682475,1.1749618459051234,375
Lab2 TrueSeq,shift5p shift3p,1-5,isomirsea,0.40155211697682475,1.275389329008357,207
Lab2 TrueSeq,shift5p shift3p,5-10,isomirsea,0.40155211697682475,1.1727817141339105,82
Lab2 TrueSeq,shift5p shift3p,10-20,isomirsea,0.40155211697682475,1.1692796078606225,82
Lab2 TrueSeq,shift5p shift3p,20-50,isomirsea,0.40155211697682475,0.9193132336539773,48
Lab2 TrueSeq,shift5p shift3p,>50,isomirsea,0.40155211697682475,0.9760986411843141,22
Lab2 TrueSeq,snp,<0.1,isomirsea,0.40155211697682475,0.7626657473373507,2246
Lab2 TrueSeq,snp,0.1-1,isomirsea,0.40155211697682475,0.7744889180464981,4797
Lab2 TrueSeq,snp,1-5,isomirsea,0.40155211697682475,0.7626657473373507,1422
Lab2 TrueSeq,snp,5-10,isomirsea,0.40155211697682475,0.7626657473373507,395
Lab2 TrueSeq,snp,10-20,isomirsea,0.40155211697682475,0.7744889180464981,324
Lab2 TrueSeq,snp,20-50,isomirsea,0.40155211697682475,0.9068954146599755,240
Lab2 TrueSeq,snp,>50,isomirsea,0.40155211697682475,0.9136814378252784,92
Lab2 TrueSeq,snv + other,<0.1,isomirsea,0.40155211697682475,0.7626657473373507,15909
Lab2 TrueSeq,snv + other,0.1-1,isomirsea,0.40155211697682475,0.7626657473373507,33389
Lab2 TrueSeq,snv + other,1-5,isomirsea,0.40155211697682475,0.7626657473373507,4481
Lab2 TrueSeq,snv + other,5-10,isomirsea,0.40155211697682475,0.7744889180464981,1271
Lab2 TrueSeq,snv + other,10-20,isomirsea,0.40155211697682475,0.7744889180464981,1161
Lab2 TrueSeq,snv + other,20-50,isomirsea,0.40155211697682475,0.9054344679922514,974
Lab2 TrueSeq,snv + other,>50,isomirsea,0.40155211697682475,0.9112779534253616,442
Lab4 NEBNext,add3p,<0.1,isomirsea,0.07596603310943591,3.2135466009609828,312
Lab4 NEBNext,add3p,0.1-1,isomirsea,0.07596603310943591,3.437041040982222,1610
Lab4 NEBNext,add3p,1-5,isomirsea,0.07596603310943591,3.3649317190099337,762
Lab4 NEBNext,add3p,5-10,isomirsea,0.07596603310943591,3.2196824145484144,124
Lab4 NEBNext,add3p,10-20,isomirsea,0.07596603310943591,3.361672726989968,67
Lab4 NEBNext,add3p,20-50,isomirsea,0.07596603310943591,3.2135466009609828,36
Lab4 NEBNext,add3p,>50,isomirsea,0.07596603310943591,3.3709830329770107,9
Lab4 NEBNext,add3p shift5p,<0.1,isomirsea,0.07596603310943591,3.2135466009609828,91
Lab4 NEBNext,add3p shift5p,0.1-1,isomirsea,0.07596603310943591,3.3641016179647014,393
Lab4 NEBNext,add3p shift5p,1-5,isomirsea,0.07596603310943591,3.361672726989968,158
Lab4 NEBNext,add3p shift5p,5-10,isomirsea,0.07596603310943591,3.2196824145484144,24
Lab4 NEBNext,add3p shift5p,10-20,isomirsea,0.07596603310943591,3.2196824145484144,27
Lab4 NEBNext,add3p shift5p,20-50,isomirsea,0.07596603310943591,3.2131241471259204,20
Lab4 NEBNext,add3p shift5p,>50,isomirsea,0.07596603310943591,3.2135466009609828,6
Lab4 NEBNext,reference,0.1-1,isomirsea,0.021596999932075714,12.728284677165044,15
Lab4 NEBNext,reference,1-5,isomirsea,0.037293844891293546,8.342026281475187,95
Lab4 NEBNext,reference,5-10,isomirsea,0.06806865273036826,5.399958257577763,87
Lab4 NEBNext,reference,10-20,isomirsea,0.07596603310943591,4.127229545378686,109
Lab4 NEBNext,reference,20-50,isomirsea,0.07596603310943591,3.3641016179647014,107
Lab4 NEBNext,reference,>50,isomirsea,0.07596603310943591,3.2196824145484144,75
Lab4 NEBNext,shift3p,<0.1,isomirsea,0.0764448519303938,3.53284816991658,4
Lab4 NEBNext,shift3p,0.1-1,isomirsea,0.07596603310943591,4.127060929341742,214
Lab4 NEBNext,shift3p,1-5,isomirsea,0.07596603310943591,3.942463019546624,435
Lab4 NEBNext,shift3p,5-10,isomirsea,0.07596603310943591,3.377052950155694,209
Lab4 NEBNext,shift3p,10-20,isomirsea,0.07596603310943591,3.3641016179647014,167
Lab4 NEBNext,shift3p,20-50,isomirsea,0.07596603310943591,3.2196824145484144,130
Lab4 NEBNext,shift3p,>50,isomirsea,0.07596603310943591,3.2906775707691915,42
Lab4 NEBNext,shift5p,<0.1,isomirsea,0.07596603310943591,3.2196824145484144,14
Lab4 NEBNext,shift5p,0.1-1,isomirsea,0.07596603310943591,3.6220491803806443,79
Lab4 NEBNext,shift5p,1-5,isomirsea,0.07596603310943591,3.497029131808749,85
Lab4 NEBNext,shift5p,5-10,isomirsea,0.07596603310943591,3.2906775707691915,28
Lab4 NEBNext,shift5p,10-20,isomirsea,0.07596603310943591,3.2135466009609828,22
Lab4 NEBNext,shift5p,20-50,isomirsea,0.07596603310943591,3.2135466009609828,18
Lab4 NEBNext,shift5p,>50,isomirsea,0.07596603310943591,3.2135466009609828,3
Lab4 NEBNext,shift5p shift3p,<0.1,isomirsea,0.07596603310943591,3.3639091297441146,22
Lab4 NEBNext,shift5p shift3p,0.1-1,isomirsea,0.07596603310943591,3.4992241921054723,160
Lab4 NEBNext,shift5p shift3p,1-5,isomirsea,0.07596603310943591,3.500228043077861,131
Lab4 NEBNext,shift5p shift3p,5-10,isomirsea,0.07596603310943591,3.2166145077546986,48
Lab4 NEBNext,shift5p shift3p,10-20,isomirsea,0.07596603310943591,3.2196824145484144,52
Lab4 NEBNext,shift5p shift3p,20-50,isomirsea,0.07596603310943591,3.36248717862984,30
Lab4 NEBNext,shift5p shift3p,>50,isomirsea,0.07596603310943591,3.2135466009609828,20
Lab4 NEBNext,snp,<0.1,isomirsea,0.07596603310943591,3.2135466009609828,620
Lab4 NEBNext,snp,0.1-1,isomirsea,0.07596603310943591,3.3628868456216225,2709
Lab4 NEBNext,snp,1-5,isomirsea,0.07596603310943591,3.2135466009609828,1758
Lab4 NEBNext,snp,5-10,isomirsea,0.07596603310943591,3.2135466009609828,419
Lab4 NEBNext,snp,10-20,isomirsea,0.07596603310943591,3.2135466009609828,271
Lab4 NEBNext,snp,20-50,isomirsea,0.07596603310943591,3.2131241471259204,210
Lab4 NEBNext,snp,>50,isomirsea,0.07596603310943591,3.2135466009609828,105
Lab4 NEBNext,snv + other,<0.1,isomirsea,0.07596603310943591,3.2135466009609828,2399
Lab4 NEBNext,snv + other,0.1-1,isomirsea,0.07596603310943591,3.2196824145484144,8250
Lab4 NEBNext,snv + other,1-5,isomirsea,0.07596603310943591,3.2135466009609828,2429
Lab4 NEBNext,snv + other,5-10,isomirsea,0.07596603310943591,3.2135466009609828,684
Lab4 NEBNext,snv + other,10-20,isomirsea,0.07596603310943591,3.2135466009609828,680
Lab4 NEBNext,snv + other,20-50,isomirsea,0.07596603310943591,3.2135466009609828,613
Lab4 NEBNext,snv + other,>50,isomirsea,0.07596603310943591,3.2135466009609828,369
Lab4 TrueSeq,add3p,<0.1,isomirsea,0.045123921515453004,2.3270362531163573,149
Lab4 TrueSeq,add3p,0.1-1,isomirsea,0.045123921515453004,2.460287613483607,1361
Lab4 TrueSeq,add3p,1-5,isomirsea,0.045123921515453004,2.465618988485965,1053
Lab4 TrueSeq,add3p,5-10,isomirsea,0.045123921515453004,2.3941186518820743,138
Lab4 TrueSeq,add3p,10-20,isomirsea,0.045123921515453004,2.3277163738245137,92
Lab4 TrueSeq,add3p,20-50,isomirsea,0.045123921515453004,2.327949690280542,54
Lab4 TrueSeq,add3p,>50,isomirsea,0.045123921515453004,2.3279447622831073,18
Lab4 TrueSeq,add3p shift5p,<0.1,isomirsea,0.045123921515453004,2.462216857457639,15
Lab4 TrueSeq,add3p shift5p,0.1-1,isomirsea,0.045123921515453004,2.461026426298602,322
Lab4 TrueSeq,add3p shift5p,1-5,isomirsea,0.045123921515453004,2.3279398342856727,243
Lab4 TrueSeq,add3p shift5p,5-10,isomirsea,0.045123921515453004,2.460287613483607,34
Lab4 TrueSeq,add3p shift5p,10-20,isomirsea,0.045123921515453004,2.3240457538824564,27
Lab4 TrueSeq,add3p shift5p,20-50,isomirsea,0.045123921515453004,2.3279398342856727,20
Lab4 TrueSeq,add3p shift5p,>50,isomirsea,0.045123921515453004,2.464723964567356,6
Lab4 TrueSeq,reference,0.1-1,isomirsea,0.005110206364138154,15.446922849390301,4
Lab4 TrueSeq,reference,1-5,isomirsea,0.0178328240669684,8.111439396610589,74
Lab4 TrueSeq,reference,5-10,isomirsea,0.016903768442032962,6.727551013002747,163
Lab4 TrueSeq,reference,10-20,isomirsea,0.03557317043981859,4.2962364782979545,223
Lab4 TrueSeq,reference,20-50,isomirsea,0.045123921515453004,2.758636286105589,184
Lab4 TrueSeq,reference,>50,isomirsea,0.045123921515453004,2.3279422982809708,82
Lab4 TrueSeq,shift3p,<0.1,isomirsea,0.045123921515453004,2.3259917579480964,1
Lab4 TrueSeq,shift3p,0.1-1,isomirsea,0.045123921515453004,2.815355214073977,129
Lab4 TrueSeq,shift3p,1-5,isomirsea,0.045123921515453004,2.8118973402184313,656
Lab4 TrueSeq,shift3p,5-10,isomirsea,0.045123921515453004,2.706970572350277,281
Lab4 TrueSeq,shift3p,10-20,isomirsea,0.045123921515453004,2.4632440224189254,185
Lab4 TrueSeq,shift3p,20-50,isomirsea,0.045123921515453004,2.327487986622259,159
