group,iso,pct_cat,tool,disp,exp,n
Lab1 TrueSeq,shift3p,5-10,srnabench,0.4934378675227375,5.245814892954217,251
Lab1 TrueSeq,shift3p,10-20,srnabench,0.4934378675227375,5.245814892954217,80
Lab1 TrueSeq,shift3p,20-50,srnabench,0.4934378675227375,5.245814892954217,41
Lab1 TrueSeq,shift3p,>50,srnabench,0.4934378675227375,5.362418722867808,25
Lab1 TrueSeq,shift5p,0.1-1,srnabench,0.4934378675227375,5.245814892954217,276
Lab1 TrueSeq,shift5p,1-5,srnabench,0.4934378675227375,5.245814892954217,2270
Lab1 TrueSeq,shift5p,5-10,srnabench,0.4934378675227375,5.3104472059698065,804
Lab1 TrueSeq,shift5p,10-20,srnabench,0.4934378675227375,5.3382287178465955,440
Lab1 TrueSeq,shift5p,20-50,srnabench,0.4934378675227375,5.245814892954217,148
Lab1 TrueSeq,shift5p,>50,srnabench,0.4934378675227375,5.3104472059698065,39
Lab1 TrueSeq,snp,0.1-1,srnabench,0.4934378675227375,5.3104472059698065,268
Lab1 TrueSeq,snp,1-5,srnabench,0.4934378675227375,5.215978765217368,2216
Lab1 TrueSeq,snp,5-10,srnabench,0.4934378675227375,5.215978765217368,556
Lab1 TrueSeq,snp,10-20,srnabench,0.4934378675227375,5.215978765217368,175
Lab1 TrueSeq,snp,20-50,srnabench,0.4934378675227375,5.215978765217368,51
Lab1 TrueSeq,snp,>50,srnabench,0.4934378675227375,5.215978765217368,7
Lab2 NEBNext,add3p,<0.1,srnabench,1.0639093900536527,0.16043291952826796,15679
Lab2 NEBNext,add3p,0.1-1,srnabench,1.0639093900536527,0.4420338061368021,8154
Lab2 NEBNext,add3p,1-5,srnabench,1.0639093900536527,0.9987663164802055,1900
Lab2 NEBNext,add3p,5-10,srnabench,1.0639093900536527,0.9575536548525948,359
Lab2 NEBNext,add3p,10-20,srnabench,1.1004480169018511,1.0869352075989658,199
Lab2 NEBNext,add3p,20-50,srnabench,2.0540617719921284,1.954258677113972,89
Lab2 NEBNext,add3p,>50,srnabench,2.295779429936089,1.7770531341075226,67
Lab2 NEBNext,reference,<0.1,srnabench,1.0639093900536527,0.15750398368666124,3
Lab2 NEBNext,reference,0.1-1,srnabench,0.6274849009589033,8.61995117629369,12
Lab2 NEBNext,reference,1-5,srnabench,0.6752745068713105,6.981397122271269,64
Lab2 NEBNext,reference,5-10,srnabench,0.6511084954015389,7.029796266518555,48
Lab2 NEBNext,reference,10-20,srnabench,1.269419796248092,3.781317812228952,60
Lab2 NEBNext,reference,20-50,srnabench,1.5967761890605543,3.3220179991896996,88
Lab2 NEBNext,reference,>50,srnabench,1.9208743992394637,2.0392993754470323,74
Lab2 NEBNext,shift3p,<0.1,srnabench,1.0639093900536527,0.16043291952826796,5608
Lab2 NEBNext,shift3p,0.1-1,srnabench,1.0639093900536527,0.4522896899604934,6204
Lab2 NEBNext,shift3p,1-5,srnabench,1.0639093900536527,0.5699603925441256,1241
Lab2 NEBNext,shift3p,5-10,srnabench,1.0639093900536527,2.403353024448983,233
Lab2 NEBNext,shift3p,10-20,srnabench,1.9515021466588809,2.624270045249879,147
Lab2 NEBNext,shift3p,20-50,srnabench,2.2567802096352585,2.6228412069341793,118
Lab2 NEBNext,shift3p,>50,srnabench,2.3387979501582032,2.38660460790275,92
Lab2 NEBNext,shift5p,<0.1,srnabench,1.0639093900536527,0.16043291952826796,825
Lab2 NEBNext,shift5p,0.1-1,srnabench,1.0639093900536527,0.4514399136270322,567
Lab2 NEBNext,shift5p,1-5,srnabench,1.0639093900536527,0.310974434935621,156
Lab2 NEBNext,shift5p,5-10,srnabench,1.0639093900536527,0.23570367723194446,24
Lab2 NEBNext,shift5p,10-20,srnabench,2.291192577794787,2.170870712959685,23
Lab2 NEBNext,shift5p,20-50,srnabench,2.3289543065399774,2.488857022852491,19
Lab2 NEBNext,shift5p,>50,srnabench,2.614022394714125,2.1337837952755265,22
Lab2 NEBNext,snp,<0.1,srnabench,1.0639093900536527,0.16043291952826796,1493
Lab2 NEBNext,snp,0.1-1,srnabench,1.0639093900536527,0.5619372372509396,3668
Lab2 NEBNext,snp,1-5,srnabench,1.0639093900536527,0.31369220856872615,979
Lab2 NEBNext,snp,5-10,srnabench,1.0639093900536527,0.16043291952826796,66
Lab2 NEBNext,snp,10-20,srnabench,1.0639093900536527,0.4573378711978353,15
Lab2 NEBNext,snp,20-50,srnabench,1.0639093900536527,2.5583345590918567,7
Lab2 NEBNext,snp,>50,srnabench,0.9579789016635243,1.0591771128083465,4
Lab2 TrueSeq,add3p,<0.1,srnabench,0.17395125200537323,0.8238132521459361,2803
Lab2 TrueSeq,add3p,0.1-1,srnabench,0.17395125200537323,0.8238132521459361,7539
Lab2 TrueSeq,add3p,1-5,srnabench,0.17395125200537323,0.9725324219044891,3094
Lab2 TrueSeq,add3p,5-10,srnabench,0.17395125200537323,0.9725324219044891,650
Lab2 TrueSeq,add3p,10-20,srnabench,0.17395125200537323,0.972218340436346,328
Lab2 TrueSeq,add3p,20-50,srnabench,0.17395125200537323,0.9725324219044891,217
Lab2 TrueSeq,add3p,>50,srnabench,0.17395125200537323,0.9725324219044891,104
Lab2 TrueSeq,reference,0.1-1,srnabench,0.006049546485611962,11.1344635367185,5
Lab2 TrueSeq,reference,1-5,srnabench,0.020517652888208074,7.756428934542598,72
Lab2 TrueSeq,reference,5-10,srnabench,0.11684315719518541,4.391823267916925,103
Lab2 TrueSeq,reference,10-20,srnabench,0.1622221181705802,2.687832516670675,148
Lab2 TrueSeq,reference,20-50,srnabench,0.17395125200537323,1.806345564264867,245
Lab2 TrueSeq,reference,>50,srnabench,0.17395125200537323,1.111148596521908,181
Lab2 TrueSeq,shift3p,<0.1,srnabench,0.17395125200537323,0.9675548755816192,829
Lab2 TrueSeq,shift3p,0.1-1,srnabench,0.17395125200537323,0.9625836482119378,3983
Lab2 TrueSeq,shift3p,1-5,srnabench,0.17395125200537323,1.111148596521908,1211
Lab2 TrueSeq,shift3p,5-10,srnabench,0.17395125200537323,1.634161747228869,350
Lab2 TrueSeq,shift3p,10-20,srnabench,0.17395125200537323,1.5626997124940667,298
Lab2 TrueSeq,shift3p,20-50,srnabench,0.17395125200537323,1.221348818214222,226
Lab2 TrueSeq,shift3p,>50,srnabench,0.17395125200537323,0.9725324219044891,111
Lab2 TrueSeq,shift5p,<0.1,srnabench,0.17395125200537323,0.8238132521459361,96
Lab2 TrueSeq,shift5p,0.1-1,srnabench,0.17395125200537323,0.8238132521459361,556
Lab2 TrueSeq,shift5p,1-5,srnabench,0.17395125200537323,0.9719042589682031,285
Lab2 TrueSeq,shift5p,5-10,srnabench,0.17395125200537323,0.9625836482119378,105
Lab2 TrueSeq,shift5p,10-20,srnabench,0.17395125200537323,0.9725324219044891,76
Lab2 TrueSeq,shift5p,20-50,srnabench,0.17395125200537323,0.9725324219044891,59
Lab2 TrueSeq,shift5p,>50,srnabench,0.17395125200537323,0.9725324219044891,29
Lab2 TrueSeq,snp,<0.1,srnabench,0.17395125200537323,0.8238132521459361,152
Lab2 TrueSeq,snp,0.1-1,srnabench,0.17395125200537323,0.9737017616465904,2706
Lab2 TrueSeq,snp,1-5,srnabench,0.17395125200537323,0.8238132521459361,1084
Lab2 TrueSeq,snp,5-10,srnabench,0.17395125200537323,0.8193370158217471,276
Lab2 TrueSeq,snp,10-20,srnabench,0.17395125200537323,0.8160547702817014,154
Lab2 TrueSeq,snp,20-50,srnabench,0.17395125200537323,0.8160547702817014,93
Lab2 TrueSeq,snp,>50,srnabench,0.17395125200537323,0.8160547702817014,21
Lab4 NEBNext,add3p,<0.1,srnabench,0.01602599509341876,3.5054808116143037,1099
Lab4 NEBNext,add3p,0.1-1,srnabench,0.01602599509341876,3.506943602010891,6132
Lab4 NEBNext,add3p,1-5,srnabench,0.01602599509341876,3.506943602010891,2261
Lab4 NEBNext,add3p,5-10,srnabench,0.01602599509341876,3.5054808116143037,430
Lab4 NEBNext,add3p,10-20,srnabench,0.01602599509341876,3.5054808116143037,272
Lab4 NEBNext,add3p,20-50,srnabench,0.01602599509341876,3.5054808116143037,215
Lab4 NEBNext,add3p,>50,srnabench,0.01602599509341876,3.5054808116143037,79
Lab4 NEBNext,reference,0.1-1,srnabench,0.009245608982483947,12.974438338730362,14
Lab4 NEBNext,reference,1-5,srnabench,0.013657751247238545,9.040201629596607,89
Lab4 NEBNext,reference,5-10,srnabench,0.01602599509341876,6.067241364160767,65
Lab4 NEBNext,reference,10-20,srnabench,0.01602599509341876,4.691767371212992,102
Lab4 NEBNext,reference,20-50,srnabench,0.01602599509341876,3.7940183124358713,117
Lab4 NEBNext,reference,>50,srnabench,0.01602599509341876,3.506943602010891,102
Lab4 NEBNext,shift3p,<0.1,srnabench,0.01602599509341876,3.5054808116143037,398
Lab4 NEBNext,shift3p,0.1-1,srnabench,0.01602599509341876,3.6570546433360738,2993
Lab4 NEBNext,shift3p,1-5,srnabench,0.01602599509341876,3.506943602010891,1067
Lab4 NEBNext,shift3p,5-10,srnabench,0.01602599509341876,3.6565245479207786,259
Lab4 NEBNext,shift3p,10-20,srnabench,0.01602599509341876,3.506943602010891,221
Lab4 NEBNext,shift3p,20-50,srnabench,0.01602599509341876,3.5054808116143037,150
Lab4 NEBNext,shift3p,>50,srnabench,0.01602599509341876,3.506943602010891,76
Lab4 NEBNext,shift5p,<0.1,srnabench,0.01602599509341876,3.5053292793399895,28
Lab4 NEBNext,shift5p,0.1-1,srnabench,0.01602599509341876,3.506943602010891,329
Lab4 NEBNext,shift5p,1-5,srnabench,0.01602599509341876,3.506943602010891,199
Lab4 NEBNext,shift5p,5-10,srnabench,0.01602599509341876,3.506943602010891,45
Lab4 NEBNext,shift5p,10-20,srnabench,0.01602599509341876,3.5054808116143037,34
Lab4 NEBNext,shift5p,20-50,srnabench,0.01602599509341876,3.5054808116143037,41
Lab4 NEBNext,shift5p,>50,srnabench,0.01602599509341876,3.5054808116143037,12
Lab4 NEBNext,snp,<0.1,srnabench,0.01602599509341876,3.506943602010891,78
Lab4 NEBNext,snp,0.1-1,srnabench,0.01602599509341876,3.6602739954751633,1602
Lab4 NEBNext,snp,1-5,srnabench,0.01602599509341876,3.5054808116143037,970
Lab4 NEBNext,snp,5-10,srnabench,0.01602599509341876,3.5054808116143037,221
Lab4 NEBNext,snp,10-20,srnabench,0.01602599509341876,3.5053292793399895,114
Lab4 NEBNext,snp,20-50,srnabench,0.01602599509341876,3.5053292793399895,64
Lab4 NEBNext,snp,>50,srnabench,0.01602599509341876,3.5054808116143037,22
Lab4 TrueSeq,add3p,<0.1,srnabench,0.03887200240413842,2.245270814327176,356
Lab4 TrueSeq,add3p,0.1-1,srnabench,0.03887200240413842,2.3962462570432654,2968
Lab4 TrueSeq,add3p,1-5,srnabench,0.03887200240413842,2.3962462570432654,3117
Lab4 TrueSeq,add3p,5-10,srnabench,0.03887200240413842,2.3970389317001914,618
Lab4 TrueSeq,add3p,10-20,srnabench,0.03887200240413842,2.245270814327176,338
Lab4 TrueSeq,add3p,20-50,srnabench,0.03887200240413842,2.245270814327176,196
Lab4 TrueSeq,add3p,>50,srnabench,0.03887200240413842,2.3953427525407878,83
Lab4 TrueSeq,reference,0.1-1,srnabench,0.0040281204051110025,16.692689582235193,3
Lab4 TrueSeq,reference,1-5,srnabench,0.018498148700869643,8.708902635833848,65
Lab4 TrueSeq,reference,5-10,srnabench,0.015053725452663508,7.500554156244796,127
Lab4 TrueSeq,reference,10-20,srnabench,0.02898747205066106,4.855122251921004,209
Lab4 TrueSeq,reference,20-50,srnabench,0.03887200240413842,3.0742198494020485,203
Lab4 TrueSeq,reference,>50,srnabench,0.03887200240413842,2.397078332952093,132
Lab4 TrueSeq,shift3p,<0.1,srnabench,0.03887200240413842,2.245270814327176,122
Lab4 TrueSeq,shift3p,0.1-1,srnabench,0.03887200240413842,2.3962462570432654,941
Lab4 TrueSeq,shift3p,1-5,srnabench,0.03887200240413842,2.397910805973151,1130
Lab4 TrueSeq,shift3p,5-10,srnabench,0.03887200240413842,2.6618345090679503,350
Lab4 TrueSeq,shift3p,10-20,srnabench,0.03887200240413842,2.530920069178913,213
Lab4 TrueSeq,shift3p,20-50,srnabench,0.03887200240413842,2.3961350211678916,183
Lab4 TrueSeq,shift3p,>50,srnabench,0.03887200240413842,2.245270814327176,82
Lab4 TrueSeq,shift5p,<0.1,srnabench,0.03887200240413842,2.245270814327176,10
Lab4 TrueSeq,shift5p,0.1-1,srnabench,0.03887200240413842,2.3961744020989837,276
Lab4 TrueSeq,shift5p,1-5,srnabench,0.03887200240413842,2.39573888685434,742
Lab4 TrueSeq,shift5p,5-10,srnabench,0.03887200240413842,2.245270814327176,189
Lab4 TrueSeq,shift5p,10-20,srnabench,0.03887200240413842,2.245270814327176,113
Lab4 TrueSeq,shift5p,20-50,srnabench,0.03887200240413842,2.2451913667814405,50
Lab4 TrueSeq,shift5p,>50,srnabench,0.03887200240413842,2.3966425943717287,22
Lab4 TrueSeq,snp,<0.1,srnabench,0.03887200240413842,2.3961744020989837,24
Lab4 TrueSeq,snp,0.1-1,srnabench,0.03887200240413842,2.396213783030076,1091
Lab4 TrueSeq,snp,1-5,srnabench,0.03887200240413842,2.245270814327176,2068
Lab4 TrueSeq,snp,5-10,srnabench,0.03887200240413842,2.2451913667814405,487
Lab4 TrueSeq,snp,10-20,srnabench,0.03887200240413842,2.2451913667814405,198
Lab4 TrueSeq,snp,20-50,srnabench,0.03887200240413842,2.245270814327176,93
Lab4 TrueSeq,snp,>50,srnabench,0.03887200240413842,2.245270814327176,14
Lab5 NEBNext,add3p,<0.1,srnabench,0.5286456177147769,0.6399208184573133,8964
Lab5 NEBNext,add3p,0.1-1,srnabench,0.5286456177147769,0.7721783268761249,10855
Lab5 NEBNext,add3p,1-5,srnabench,0.5286456177147769,0.9766510046917779,2302
Lab5 NEBNext,add3p,5-10,srnabench,0.5286456177147769,0.9641005434415517,546
Lab5 NEBNext,add3p,10-20,srnabench,0.5286456177147769,0.855252618429631,330
Lab5 NEBNext,add3p,20-50,srnabench,0.5286456177147769,0.855252618429631,204
Lab5 NEBNext,add3p,>50,srnabench,0.5286456177147769,1.132247866905642,54
Lab5 NEBNext,reference,0.1-1,srnabench,0.32837025593291963,9.180504501673731,15
Lab5 NEBNext,reference,1-5,srnabench,0.31545164288126626,7.609810794746897,81
Lab5 NEBNext,reference,5-10,srnabench,0.5286456177147769,3.1096984734885114,73
Lab5 NEBNext,reference,10-20,srnabench,0.5286456177147769,3.0633649137856986,102
Lab5 NEBNext,reference,20-50,srnabench,0.5379501186631526,2.247345327448009,129
Lab5 NEBNext,reference,>50,srnabench,0.5286456177147769,1.3119635520893178,89
Lab5 NEBNext,shift3p,<0.1,srnabench,0.5286456177147769,0.6399208184573133,3146
Lab5 NEBNext,shift3p,0.1-1,srnabench,0.5286456177147769,0.855252618429631,6550
Lab5 NEBNext,shift3p,1-5,srnabench,0.5286456177147769,0.7894604658671894,1495
Lab5 NEBNext,shift3p,5-10,srnabench,0.5286456177147769,1.5050074878840447,336
Lab5 NEBNext,shift3p,10-20,srnabench,0.5286456177147769,1.6979413457315862,265
Lab5 NEBNext,shift3p,20-50,srnabench,0.7237092847344485,1.7125874833304653,177
Lab5 NEBNext,shift3p,>50,srnabench,0.9490403077859016,1.51842170135282,96
Lab5 NEBNext,shift5p,<0.1,srnabench,0.5286456177147769,0.6399208184573133,460
Lab5 NEBNext,shift5p,0.1-1,srnabench,0.5286456177147769,0.8066916339756519,652
Lab5 NEBNext,shift5p,1-5,srnabench,0.5286456177147769,0.7980760499214207,190
Lab5 NEBNext,shift5p,5-10,srnabench,0.6322135121662987,1.368729323378154,48
Lab5 NEBNext,shift5p,10-20,srnabench,0.7237092847344485,1.5065868982672508,37
Lab5 NEBNext,shift5p,20-50,srnabench,0.8149592365962519,1.51842170135282,27
Lab5 NEBNext,shift5p,>50,srnabench,0.6538473422082635,1.2900536963437825,16
Lab5 NEBNext,snp,<0.1,srnabench,0.5286456177147769,0.6399208184573133,709
Lab5 NEBNext,snp,0.1-1,srnabench,0.5286456177147769,0.9994104484363571,3666
Lab5 NEBNext,snp,1-5,srnabench,0.5286456177147769,0.6399208184573133,1157
Lab5 NEBNext,snp,5-10,srnabench,0.5286456177147769,0.6138598816815184,131
Lab5 NEBNext,snp,10-20,srnabench,0.5286456177147769,0.6138598816815184,85
Lab5 NEBNext,snp,20-50,srnabench,0.5286456177147769,0.6399208184573133,51
Lab5 NEBNext,snp,>50,srnabench,0.5286456177147769,0.6399208184573133,13
Lab5 TrueSeq,add3p,<0.1,srnabench,0.5661361125606882,0.4822548290852663,2509
Lab5 TrueSeq,add3p,0.1-1,srnabench,0.5661361125606882,0.6291784722249109,4437
Lab5 TrueSeq,add3p,1-5,srnabench,0.5661361125606882,1.1761621277498746,1808
Lab5 TrueSeq,add3p,5-10,srnabench,0.5661361125606882,1.1805209326238997,424
Lab5 TrueSeq,add3p,10-20,srnabench,0.5661361125606882,0.9831334553911439,248
Lab5 TrueSeq,add3p,20-50,srnabench,0.5661361125606882,0.8733092834217694,173
Lab5 TrueSeq,add3p,>50,srnabench,0.5661361125606882,0.8665149362563451,90
Lab5 TrueSeq,reference,0.1-1,srnabench,0.008845876758760753,15.317898157894374,3
Lab5 TrueSeq,reference,1-5,srnabench,0.10430461845944333,7.733375022174795,42
Lab5 TrueSeq,reference,5-10,srnabench,0.16600674437032542,4.956540627922722,67
Lab5 TrueSeq,reference,10-20,srnabench,0.3797262537638819,2.641612971184989,99
Lab5 TrueSeq,reference,20-50,srnabench,0.5661361125606882,1.9268045480863805,170
Lab5 TrueSeq,reference,>50,srnabench,0.5833279162683849,1.1759185519811188,149
Lab5 TrueSeq,shift3p,<0.1,srnabench,0.5661361125606882,0.6091478829285245,805
Lab5 TrueSeq,shift3p,0.1-1,srnabench,0.5661361125606882,0.6080769063182229,2935
Lab5 TrueSeq,shift3p,1-5,srnabench,0.5661361125606882,1.05999412483341,898
Lab5 TrueSeq,shift3p,5-10,srnabench,0.5661361125606882,1.7516184886114026,295
Lab5 TrueSeq,shift3p,10-20,srnabench,0.5661361125606882,1.824117294519765,271
Lab5 TrueSeq,shift3p,20-50,srnabench,0.5661361125606882,1.1952754228883022,262
Lab5 TrueSeq,shift3p,>50,srnabench,0.5661361125606882,0.9745684629392702,125
Lab5 TrueSeq,shift5p,<0.1,srnabench,0.5661361125606882,0.4642026833212738,118
Lab5 TrueSeq,shift5p,0.1-1,srnabench,0.5661361125606882,0.610218681441403,327
Lab5 TrueSeq,shift5p,1-5,srnabench,0.5661361125606882,1.3500714152136206,169
Lab5 TrueSeq,shift5p,5-10,srnabench,0.5661361125606882,1.2831327982753982,50
Lab5 TrueSeq,shift5p,10-20,srnabench,0.5661361125606882,1.1296532826163914,48
Lab5 TrueSeq,shift5p,20-50,srnabench,0.5826823633202546,1.0993667839488528,54
Lab5 TrueSeq,shift5p,>50,srnabench,0.5661361125606882,0.7979592945533478,21
Lab5 TrueSeq,snp,<0.1,srnabench,0.5661361125606882,0.4822548290852663,209
Lab5 TrueSeq,snp,0.1-1,srnabench,0.5661361125606882,0.6281101115144352,1869
Lab5 TrueSeq,snp,1-5,srnabench,0.5661361125606882,0.610218681441403,387
Lab5 TrueSeq,snp,5-10,srnabench,0.5661361125606882,0.4822548290852663,30
Lab5 TrueSeq,snp,10-20,srnabench,0.5661361125606882,0.5462367552633347,28
Lab5 TrueSeq,snp,20-50,srnabench,0.5661361125606882,0.8620642986774134,12
Lab5 TrueSeq,snp,>50,srnabench,0.5661361125606882,0.741147224149404,3
